Length,Material,Vel_Liv,Vel_Pes,Carriles,Tipo,Nombre,Start,,End,
0.204292,Pavimento,109,79,1,Ruta,RP 11,-57.260157,-35.264416,-57.261646,-35.263038
1.085123,Pavimento,109,79,1,Ruta,RP 11,-57.202484,-35.324554,-57.197230,-35.333333
0.139845,Pavimento,109,79,1,Ruta,RP 11,-57.197230,-35.333333,-57.196880,-35.334560
0.271163,Pavimento,109,79,1,Ruta,RP 11,-57.196880,-35.334560,-57.196196,-35.336932
1.854,Pavimento,109,79,1,Ruta,RP 11,-57.196196,-35.336932,-57.182963,-35.346953
1.176099,Pavimento,109,79,1,Ruta,RP 11,-57.182963,-35.346953,-57.177575,-35.356485
0.739419,Pavimento,109,79,1,Ruta,RP 11,-57.177575,-35.356485,-57.173735,-35.362314
0.299194,Pavimento,109,79,1,Ruta,RP 11,-57.165487,-35.374584,-57.163642,-35.376814
0.278917,Pavimento,109,79,1,Ruta,RP 11,-57.173735,-35.362314,-57.171846,-35.364291
0.697753,Pavimento,109,79,1,Ruta,RP 11,-57.171846,-35.364291,-57.168303,-35.369860
0.583296,Pavimento,109,79,1,Ruta,RP 11,-57.168303,-35.369860,-57.165487,-35.374584
52.345456,Pavimento,109,79,,Ruta,RN 127,-58.786043,-30.951790,-58.457951,-30.582645
101.082218,SIN DATO,,,,Ruta,RP 22,-58.786043,-30.951790,-58.100478,-31.394999
41.675875,Pavimento,109,79,1,Ruta,RP 2,-58.457951,-30.582645,-58.774296,-30.381472
72.569949,Pavimento,109,79,,Ruta,RN 127,-58.457951,-30.582645,-58.003245,-30.077138
88.314335,Pavimento,109,79,1,Ruta,RP 1,-58.774296,-30.381472,-59.579997,-30.744344
3.215014,SIN DATO,,,,Ruta,RP 28,-58.774296,-30.381472,-58.771767,-30.353067
48.070738,Pavimento,109,79,1,Ruta,RP 2,-58.019566,-30.760590,-58.457951,-30.582645
55.922112,Pavimento,112,80,2,AutovIa,RN 14,-58.019566,-30.760590,-57.958312,-30.271342
15.39269,Pavimento,112,80,2,AutovIa,RN 14,-58.184964,-31.509036,-58.100478,-31.394999
5.354469,Pavimento,112,80,2,AutovIa,RN 14,-58.100478,-31.394999,-58.091818,-31.347371
7.615733,Pavimento,112,80,2,AutovIa,RN 14,-58.091818,-31.347371,-58.076495,-31.279956
14.774557,Pavimento,109,79,1,Ruta,RN A015,-58.076495,-31.279956,-57.952080,-31.267872
58.978918,Pavimento,112,80,2,AutovIa,RN 14,-58.076495,-31.279956,-58.019566,-30.760590
22.186769,Pavimento,112,80,2,AutovIa,RN 14,-57.958312,-30.271342,-58.003245,-30.077138
30.972929,SIN DATO,,,,Ruta,RP 129,-57.958312,-30.271342,-57.645714,-30.245153
17.339264,Pavimento,109,79,1,Ruta,RP 126,-58.766106,-30.112318,-58.597549,-30.061396
7.58321,Pavimento,109,79,1,Ruta,RP 126,-58.597549,-30.061396,-58.524647,-30.035763
3.103276,Pavimento,109,79,1,Ruta,RP 126,-58.524647,-30.035763,-58.494827,-30.025259
1.130518,Pavimento,109,79,1,Ruta,RP 126,-58.494827,-30.025259,-58.483864,-30.021654
4.637952,Pavimento,109,79,1,Ruta,RP 126,-58.483864,-30.021654,-58.441673,-30.002308
1.456926,Pavimento,109,79,1,Ruta,RP 126,-58.441673,-30.002308,-58.429443,-29.994602
30.72602,Pavimento,109,79,,Ruta,RN 119,-58.003245,-30.077138,-58.088379,-29.811674
62.44247,Pavimento,112,80,1,AutovIa,RN 127,-58.003245,-30.077138,-57.464091,-29.822103
5.675702,Pavimento,109,79,1,Ruta,RP 126,-58.429443,-29.994602,-58.381634,-29.964785
4.275021,Pavimento,109,79,1,Ruta,RP 126,-58.381634,-29.964785,-58.343735,-29.945030
1.674722,Pavimento,109,79,1,Ruta,RP 126,-58.343735,-29.945030,-58.328300,-29.938135
1.514633,Pavimento,109,79,1,Ruta,RP 126,-58.328300,-29.938135,-58.314186,-29.932228
3.901852,Pavimento,109,79,1,Ruta,RP 126,-58.314186,-29.932228,-58.275318,-29.929213
6.188538,Pavimento,109,79,1,Ruta,RP 126,-58.275318,-29.929213,-58.214363,-29.912348
7.746382,Pavimento,109,79,1,Ruta,RP 126,-58.214363,-29.912348,-58.159210,-29.861650
8.354811,Pavimento,109,79,1,Ruta,RP 126,-58.159210,-29.861650,-58.097946,-29.811413
49.927893,Pavimento,109,79,,Ruta,RN 119,-58.088379,-29.811674,-58.188178,-29.391602
64.033597,Pavimento,109,79,1,Ruta,RP 126,-58.088379,-29.811674,-57.464091,-29.822103
27.733392,Pavimento,112,80,1,AutovIa,RN 14,-57.464091,-29.822103,-57.209453,-29.713167
0.925276,Tierra,59,43,1,Ruta,RP 126,-58.097946,-29.811413,-58.088379,-29.811674
75.259423,Pavimento,109,79,1,Ruta,RP 24,-58.188178,-29.391602,-58.856632,-29.177771
28.652189,Pavimento,109,79,,Ruta,RN 119,-58.188178,-29.391602,-58.112365,-29.150431
109.244499,Pavimento,109,79,1,Ruta,RN 123,-58.112365,-29.150431,-57.220941,-29.631294
45.61732,Pavimento,109,79,1,Ruta,RN 14,-57.220941,-29.631294,-56.846122,-29.422262
19.874782,SIN DATO,,,1,Ruta,RP 4,-60.340931,-27.123583,-60.421940,-27.285530
29.444051,SIN DATO,,,1,Ruta,RP 4,-60.340931,-27.123583,-60.242320,-26.874730
0.593509,SIN DATO,,,,Ruta,RP 10,-60.421940,-27.285530,-60.416809,-27.288300
18.762587,Pavimento,109,79,1,Ruta,RN 16,-60.242320,-26.874730,-60.417704,-26.812341
116.472339,Pavimento,109,79,1,Ruta,RN 95,-60.417704,-26.812341,-60.598919,-25.920925
35.170656,Pavimento,109,79,1,Ruta,RN 16,-60.417704,-26.812341,-60.746917,-26.705794
119.200846,Pavimento,109,79,1,Ruta,RN 95,-60.598919,-25.920925,-59.751876,-25.276795
82.625058,Pavimento,109,79,1,Ruta,RN 16,-59.464957,-27.136248,-60.242320,-26.874730
3.653765,Pavimento,109,79,1,Ruta,RP 9,-59.464957,-27.136248,-59.455776,-27.104395
13.238358,Pavimento,109,79,1,Ruta,RP 9,-60.049774,-26.457237,-59.946278,-26.532091
17.384958,Pavimento,109,79,1,Ruta,RP 9,-59.946278,-26.532091,-59.805866,-26.622858
20.85887,Pavimento,109,79,1,Ruta,RP 9,-59.805866,-26.622858,-59.627869,-26.701584
106.241409,Pavimento,109,79,1,Ruta,RN 81,-59.751876,-25.276795,-60.590362,-24.702814
63.098187,Pavimento,109,79,1,Ruta,RN 95,-59.751876,-25.276795,-59.500925,-24.758816
1.337024,Pavimento,109,79,1,Ruta,RP 9,-59.520710,-26.939478,-59.525932,-26.928356
0.63479,Pavimento,109,79,1,Ruta,RP 9,-59.520100,-26.926012,-59.525932,-26.928356
1.584544,Pavimento,109,79,1,Ruta,RP 9,-59.520100,-26.926012,-59.522743,-26.911915
26.692717,Pavimento,109,79,1,Ruta,RP 9,-59.522743,-26.911915,-59.627869,-26.701584
35.426734,Pavimento,109,79,1,Ruta,RP 7,-59.627869,-26.701584,-59.333151,-26.532395
1.211717,Pavimento,109,79,1,Ruta,RP 9,-59.455776,-27.104395,-59.456490,-27.094004
5.452796,Pavimento,109,79,1,Ruta,RP 9,-59.456490,-27.094004,-59.458878,-27.045155
0.572025,Pavimento,109,79,1,Ruta,RP 9,-59.458878,-27.045155,-59.462627,-27.041233
1.378295,Pavimento,109,79,1,Ruta,RP 9,-59.473515,-27.029724,-59.482666,-27.020367
9.933279,Pavimento,109,79,1,Ruta,RP 9,-59.482666,-27.020367,-59.520710,-26.939478
1.671358,Pavimento,109,79,1,Ruta,RP 9,-59.462627,-27.041233,-59.473515,-27.029724
19.142817,Pavimento,109,79,1,Ruta,RP 90,-59.333151,-26.532395,-59.376839,-26.368361
4.772558,SIN DATO,,,,Ruta,RP 3,-59.376839,-26.368361,-59.359217,-26.329564
82.838165,Pavimento,109,79,,Ruta,RP 3,-59.359217,-26.329564,-59.068872,-25.683865
76.356019,Pavimento,109,79,1,Ruta,RP 90,-58.957975,-27.088638,-59.333151,-26.532395
130.012813,Pavimento,109,79,1,Ruta,RN 11,-58.957975,-27.088638,-58.176082,-26.184560
36.625715,Pavimento,109,79,1,Ruta,RN 11,-59.001578,-27.411614,-58.957975,-27.088638
57.275763,Pavimento,112,80,1,AutovIa,RN 16,-59.001578,-27.411614,-59.464957,-27.136248
83.228555,Pavimento,109,79,1,Ruta,RN 81,-59.068872,-25.683865,-59.751876,-25.276795
119.302976,Tierra,25,17,,Ruta,RN 40,-66.091222,-25.049560,-66.225797,-24.257404
14.432499,Pavimento,70,48,,Ruta,RN 40,-66.225797,-24.257404,-66.320054,-24.229068
9.244699,Pavimento,109,79,1,Ruta,RN 14,-57.209453,-29.713167,-57.220941,-29.631294
9.833687,Pavimento,112,80,2,AutovIa,RN 117,-57.209453,-29.713167,-57.111343,-29.724142
0.015124,Pavimento,109,79,,Ruta,RN 14,-56.846122,-29.422262,-56.845969,-29.422236
5.875096,Pavimento,109,79,,Ruta,RN 122,-56.845969,-29.422236,-56.816280,-29.464141
129.25414,Pavimento,109,79,1,Ruta,RN 14,-56.845969,-29.422236,-56.079034,-28.566074
37.563892,Pavimento,109,79,1,Ruta,RN 12,-58.856632,-29.177771,-58.733973,-28.859611
73.029918,Pavimento,109,79,1,Ruta,RN 123,-58.733973,-28.859611,-58.112365,-29.150431
69.536114,Pavimento,109,79,1,Ruta,RN 12,-58.733973,-28.859611,-58.703482,-28.248803
0.088544,Pavimento,109,79,,Ruta,RN 12,-58.703482,-28.248803,-58.703805,-28.248057
8.295487,Pavimento,109,79,1,Ruta,RN 118,-58.703482,-28.248803,-58.629829,-28.282995
0.418147,Pavimento,109,79,,Ruta,RN 118,-58.707516,-28.250018,-58.703482,-28.248803
0.444894,Pavimento,109,79,1,Ruta,RP 27,-58.707516,-28.250018,-58.703805,-28.248057
89.325088,Pavimento,109,79,1,Ruta,RN 12,-58.703805,-28.248057,-58.782524,-27.483179
128.826326,Pavimento,109,79,1,Ruta,RN 118,-58.629829,-28.282995,-57.513910,-27.930236
5.233189,SIN DATO,,,,Ruta,RP 13,-58.594269,-28.261755,-58.629829,-28.282995
7.163987,SIN DATO,,,,Ruta,RP 13,-58.523972,-28.256151,-58.594269,-28.261755
3.810519,SIN DATO,,,,Ruta,RP 13,-58.523972,-28.256151,-58.488899,-28.243521
3.724635,SIN DATO,,,,Ruta,RP 13,-58.488899,-28.243521,-58.462826,-28.219948
12.283454,SIN DATO,,,,Ruta,RP 13,-58.462826,-28.219948,-58.373299,-28.146372
6.760108,SIN DATO,,,,Ruta,RP 13,-58.373299,-28.146372,-58.317173,-28.114189
4.109604,SIN DATO,,,,Ruta,RP 13,-58.317173,-28.114189,-58.280994,-28.095753
8.167939,SIN DATO,,,,Ruta,RP 13,-58.280994,-28.095753,-58.230228,-28.042858
21.057405,Pavimento,109,79,1,Ruta,RP 5,-58.782524,-27.483179,-58.573166,-27.506649
26.315311,Pavimento,109,79,1,Ruta,RN 12,-58.782524,-27.483179,-58.553240,-27.390461
24.266987,Pavimento,112,80,1,AutovIa,RN 16,-58.782524,-27.483179,-59.001578,-27.411614
127.268672,Pavimento,109,79,1,Ruta,RP 5,-58.573166,-27.506649,-57.513910,-27.930236
13.381272,SIN DATO,,,1,Ruta,RP 9,-58.553240,-27.390461,-58.573166,-27.506649
149.810255,Pavimento,109,79,1,Ruta,RN 12,-58.553240,-27.390461,-57.149714,-27.553887
58.767543,Pavimento,109,79,1,Ruta,RN 118,-57.513910,-27.930236,-57.149714,-27.553887
79.460847,Pavimento,109,79,1,Ruta,RN 12,-57.149714,-27.553887,-56.396554,-27.617936
54.459482,Pavimento,109,79,1,Ruta,RN 12,-56.396554,-27.617936,-55.916032,-27.402909
9.893352,Pavimento,109,79,1,Ruta,RN 11,-58.176082,-26.184560,-58.228845,-26.114364
97.997061,Pavimento,109,79,1,Ruta,RN 81,-58.228845,-26.114364,-59.068872,-25.683865
106.376761,Pavimento,109,79,1,Ruta,RN 11,-58.228845,-26.114364,-57.732651,-25.290487
6.105496,Pavimento,109,79,,Ruta,RN 38,-65.494933,-27.174959,-65.470114,-27.126385
94.136037,Pavimento,70,48,1,Ruta,RP 307,-65.919228,-26.587297,-65.470114,-27.126385
13.332353,Pavimento,99,70,1,Ruta,RP 357,-65.919228,-26.587297,-66.011809,-26.509338
27.466252,Pavimento,112,80,,AutovIa,RN 38,-65.470114,-27.126385,-65.283213,-26.946731
53.506886,Pavimento,99,70,,Ruta,RN 40,-66.011809,-26.509338,-65.970494,-26.059404
27.204045,Pavimento,70,48,1,Ruta,RN 40,-65.970494,-26.059404,-65.952047,-25.857742
185.101985,Pavimento,99,70,1,Ruta,RN 68,-65.970494,-26.059404,-65.416896,-24.793116
1.384085,Pavimento,109,79,1,Ruta,RP 321,-65.283213,-26.946731,-65.270395,-26.951638
7.452008,Pavimento,112,80,,AutovIa,RN 38,-65.283213,-26.946731,-65.231533,-26.898463
7.280157,Pavimento,109,79,1,Ruta,RN 157,-65.270395,-26.951638,-65.231533,-26.898463
6.060207,Pavimento,112,80,,AutovIa,RN 38,-65.231533,-26.898463,-65.190253,-26.859361
2.882913,Pavimento,112,80,,AutovIa,RN 9,-65.190253,-26.859361,-65.176494,-26.836934
3.731597,Pavimento,109,79,1,Ruta,RN 9,-65.164314,-26.881227,-65.190253,-26.859361
4.641296,Pavimento,109,79,,Ruta,VE SD,-65.164314,-26.881227,-65.165886,-26.839384
1.088787,Pavimento,40,30,2,Calle,RP 302,-65.176494,-26.836934,-65.165886,-26.839384
137.207356,Pavimento,109,79,1,Ruta,RN 9,-65.176494,-26.836934,-64.945898,-25.778784
30.854073,Pavimento,109,79,1,Ruta,RN 9,-64.945898,-25.778784,-64.981221,-25.505786
24.607246,Ripio,28,19,,Ruta,RN 40,-65.952047,-25.857742,-66.044306,-25.694592
6.148175,Pavimento,109,79,1,Ruta,RP 2,-65.092349,-28.929771,-65.155396,-28.929195
34.538415,Pavimento,109,79,1,Ruta,RN 157,-65.092349,-28.929771,-65.124978,-28.624894
102.497502,Pavimento,109,79,,Ruta,RP 37,-65.124978,-28.624894,-64.188309,-28.306147
16.260156,Pavimento,109,79,1,Ruta,RN 157,-65.124978,-28.624894,-65.095292,-28.481293
3.57357,Pavimento,109,79,1,Ruta,RP 6,-64.188309,-28.306147,-64.154114,-28.317230
0.51045,Pavimento,60,45,,Avenida,RN 9,-64.188309,-28.306147,-64.186409,-28.301859
103.129288,Pavimento,109,79,1,Ruta,RN 9,-63.903831,-29.193401,-64.188309,-28.306147
3.884456,SIN DATO,,,,Avenida,RP 107,-64.154114,-28.317230,-64.186409,-28.301859
27.071204,Pavimento,109,79,1,Ruta,RP 6,-64.154114,-28.317230,-63.950249,-28.243792
92.445895,Pavimento,109,79,1,Ruta,RN 64,-64.297219,-27.809968,-65.101177,-28.191205
64.572231,Pavimento,109,79,1,Ruta,RN 9,-64.297219,-27.809968,-64.851501,-27.507130
29.616273,Pavimento,109,79,,Ruta,VE SD,-64.851501,-27.507130,-64.988804,-27.686292
79.397287,Pavimento,109,79,1,Ruta,RN 9,-64.851501,-27.507130,-65.164314,-26.881227
62.39769,Pavimento,109,79,1,Ruta,RN 9,-64.186409,-28.301859,-64.297219,-27.809968
3.857703,Pavimento,60,45,,Avenida,RN 64,-64.265492,-27.790647,-64.297219,-27.809968
42.939419,Pavimento,109,79,1,Ruta,RP 18,-63.950249,-28.243792,-63.970104,-27.869703
26.608853,Pavimento,109,79,1,Ruta,RN 34,-63.970104,-27.869703,-64.186112,-27.737365
11.129478,Pavimento,60,45,,Avenida,RN 64,-64.186112,-27.737365,-64.265492,-27.790647
3.2689,Pavimento,60,45,1,Avenida,RN 34,-64.186112,-27.737365,-64.196150,-27.709257
82.863959,Pavimento,109,79,1,Ruta,RP 5,-64.196150,-27.709257,-63.488789,-27.382721
138.234046,Pavimento,,,1,Ruta,RN 34,-64.196150,-27.709257,-64.485999,-26.577046
5.759149,SIN DATO,,,,Ruta,RP 13,-63.334705,-29.335951,-63.377491,-29.364586
6.410468,SIN DATO,,,,Ruta,RP 13,-63.279167,-29.304913,-63.334705,-29.335951
5.554064,SIN DATO,,,,Ruta,RP 13,-63.231510,-29.277252,-63.279167,-29.304913
2.988708,SIN DATO,,,,Ruta,RP 13,-63.205681,-29.262617,-63.231510,-29.277252
0.68404,SIN DATO,,,,Ruta,RP 13,-63.199768,-29.259270,-63.205681,-29.262617
9.778276,SIN DATO,,,,Ruta,RP 13,-63.102833,-29.236259,-63.199768,-29.259270
3.451639,SIN DATO,,,,Ruta,RP 13,-63.073189,-29.219124,-63.102833,-29.236259
7.989221,SIN DATO,,,,Ruta,RP 13,-62.992523,-29.226868,-63.073189,-29.219124
8.143911,SIN DATO,,,,Ruta,RP 13,-62.908760,-29.226755,-62.992523,-29.226868
27.529985,Pavimento,109,79,1,Ruta,RN 34,-63.741451,-28.009779,-63.970104,-27.869703
87.643046,Pavimento,109,79,1,Ruta,RP 5,-63.488789,-27.382721,-62.699408,-27.031292
101.18224,Pavimento,109,79,1,Ruta,RN 34,-62.967060,-28.583805,-63.741451,-28.009779
138.148995,Pavimento,109,79,1,Ruta,RN 89,-62.432087,-27.657588,-63.741451,-28.009779
98.825287,Pavimento,109,79,,Ruta,RN 94,-62.432087,-27.657588,-62.839665,-28.457314
57.700674,Pavimento,109,79,1,Ruta,RP 304,-64.749588,-26.512861,-65.165886,-26.839384
27.641352,Pavimento,109,79,1,Ruta,RP 336,-64.749588,-26.512861,-64.485999,-26.577046
109.242668,Pavimento,109,79,1,Ruta,RN 34,-64.485999,-26.577046,-64.945898,-25.778784
5.487833,Pavimento,60,45,1,Avenida,RN 9,-64.981221,-25.505786,-64.965563,-25.459691
27.589134,Pavimento,112,80,1,AutovIa,RN 9,-64.965563,-25.459691,-64.922428,-25.228573
1.712899,Pavimento,112,80,1,AutovIa,RN 9,-64.922428,-25.228573,-64.933488,-25.216886
51.841677,Pavimento,112,80,1,AutovIa,RN 9,-64.933488,-25.216886,-65.019147,-24.804625
97.27247,Pavimento,109,79,1,Ruta,RN 16,-64.206981,-25.098678,-64.965563,-25.459691
40.912981,Pavimento,109,79,1,Ruta,RP 30,-64.206981,-25.098678,-64.203117,-24.733452
58.231647,Pavimento,109,79,,Ruta,RN 92,-62.699408,-27.031292,-62.218914,-27.331930
172.612298,Pavimento,109,79,1,Ruta,RN 16,-62.822958,-25.819853,-64.206981,-25.098678
143.796104,Pavimento,109,79,,Ruta,RN 92,-62.822958,-25.819853,-62.699408,-27.031292
0.05603,Pavimento,109,79,,Ruta,RN 101,-54.499539,-25.668318,-54.499923,-25.667951
8.75492,Pavimento,109,79,1,Ruta,RN 12,-54.499923,-25.667951,-54.560608,-25.611694
85.110288,Pavimento,109,79,1,Ruta,RN 101,-53.644121,-26.254740,-54.040897,-25.784371
8.760448,Pavimento,109,79,1,Ruta,RN 101,-54.040897,-25.784371,-54.080724,-25.722156
197.872752,Pavimento,109,79,1,Ruta,RN 86,-57.732651,-25.290487,-59.500925,-24.758816
242.72169,Pavimento,109,79,,Ruta,RN 86,-59.500925,-24.758816,-61.160851,-23.676460
5.749334,Ripio,66,48,2,Ruta,RP 80,-64.258484,-23.863855,-64.225594,-23.824562
0.598386,Ripio,66,48,2,Ruta,RP 80,-64.225594,-23.824562,-64.221542,-23.820717
0.798951,Ripio,66,48,2,Ruta,RP 80,-64.221542,-23.820717,-64.214455,-23.818565
4.26176,Ripio,66,48,,Ruta,RP 80,-64.214455,-23.818565,-64.172722,-23.820906
6.670956,Ripio,66,48,,Ruta,RP 13,-64.172722,-23.820906,-64.107422,-23.819656
3.656512,Ripio,66,48,,Ruta,RP 13,-64.107422,-23.819656,-64.071587,-23.818247
0.859497,Pavimento,109,79,,Ruta,RP 13,-64.071587,-23.818247,-64.063264,-23.819419
112.496588,Pavimento,109,79,1,Ruta,RP 5,-64.063264,-23.819419,-64.203117,-24.733452
56.398748,Pavimento,109,79,1,Ruta,RN 34,-64.569400,-23.683456,-64.219299,-23.308741
0.446505,Pavimento,109,79,,Ruta,RN 34,-64.219299,-23.308741,-64.215075,-23.307724
72.120004,Pavimento,109,79,1,Ruta,RN 50,-64.219299,-23.308741,-64.369537,-22.726320
60.041286,Pavimento,109,79,1,Ruta,RP 5,-64.215075,-23.307724,-64.063264,-23.819419
45.634198,Pavimento,109,79,1,Ruta,RN 34,-64.215075,-23.307724,-63.909762,-23.019783
62.060324,Pavimento,109,79,1,Ruta,RN 34,-63.909762,-23.019783,-63.792490,-22.489297
50.774994,Pavimento,109,79,1,Ruta,RN 34,-63.792490,-22.489297,-63.683771,-22.053050
394.809873,Pavimento,109,79,1,Ruta,RN 81,-60.590362,-24.702814,-63.909762,-23.019783
77.364181,SIN DATO,,,,Ruta,RN 86,-61.462468,-23.455349,-61.994966,-23.010332
42.072098,Tierra,59,43,,Ruta,RN 86,-61.160851,-23.676460,-61.462468,-23.455349
44.785248,Pavimento,109,79,1,Ruta,RN 136,-58.618415,-33.039666,-58.248573,-33.100694
8.877845,Pavimento,112,80,1,AutovIa,RN 14,-58.618415,-33.039666,-58.586710,-32.964245
66.376271,Pavimento,109,79,1,Ruta,RP 16,-58.618415,-33.039666,-59.272846,-33.164040
8.059256,Pavimento,112,80,1,AutovIa,RN 14,-58.586710,-32.964245,-58.552842,-32.897835
51.80428,Pavimento,112,80,2,AutovIa,RN 14,-58.552842,-32.897835,-58.310002,-32.487330
136.687876,Pavimento,109,79,1,Ruta,RP 20,-58.552842,-32.897835,-59.000734,-31.887769
26.290193,Pavimento,112,80,2,AutovIa,RN 14,-58.310002,-32.487330,-58.238111,-32.260336
85.421586,Pavimento,109,79,1,Ruta,RP 39,-58.310002,-32.487330,-59.142494,-32.315613
82.0918,Pavimento,109,79,1,Ruta,RN 130,-58.239452,-32.156669,-59.000734,-31.887769
76.88714,Pavimento,112,80,1,AutovIa,RN 14,-58.239452,-32.156669,-58.184964,-31.509036
9.185915,Pavimento,60,45,1,Avenida,RP 20,-59.000734,-31.887769,-59.027226,-31.808289
11.971863,Pavimento,112,80,2,AutovIa,RN 14,-58.238111,-32.260336,-58.239452,-32.156669
14.746521,Pavimento,109,79,1,Ruta,RN 135,-58.238111,-32.260336,-58.099543,-32.264599
90.835114,Pavimento,112,80,1,AutovIa en construccion,RN 18,-59.027226,-31.808289,-58.184964,-31.509036
1.356017,Pavimento,99,70,1,Ruta,RP 5,-65.470490,-22.134314,-65.480606,-22.140368
1.14784,Pavimento,99,70,1,Ruta,RP 5,-65.460037,-22.131222,-65.470490,-22.134314
13.832462,Pavimento,99,70,1,Ruta,RP 5,-65.343140,-22.176296,-65.460037,-22.131222
16.327105,Pavimento,99,70,,Ruta,RP 5,-65.231717,-22.216949,-65.343140,-22.176296
17.66854,SIN DATO,,,,Ruta,RP 7,-65.127533,-22.214321,-65.231717,-22.216949
31.67477,SIN DATO,,,,Ruta,RP 7,-65.127533,-22.214321,-64.959694,-22.250696
97.851205,Pavimento,109,79,1,Ruta,RP 5,-64.203117,-24.733452,-64.933488,-25.216886
57.27487,Pavimento,109,79,1,Ruta,RN 34,-64.898536,-24.267127,-64.784607,-23.790098
0.384202,Pavimento,109,79,,Ruta,RN 34,-64.784607,-23.790098,-64.783081,-23.786926
26.215511,Pavimento,109,79,1,Ruta,RN 34,-64.783081,-23.786926,-64.569400,-23.683456
42.586863,SIN DATO,,,,Ruta,RP 83,-64.951741,-23.622235,-64.784607,-23.790098
0.998719,Pavimento,109,79,2,Ruta,RP 1,-64.528839,-23.723217,-64.524849,-23.731430
1.681649,Pavimento,109,79,2,Ruta,RP 1,-64.528839,-23.723217,-64.539040,-23.711521
3.258917,Pavimento,109,79,2,Ruta,RP 1,-64.547958,-23.705271,-64.569400,-23.683456
1.170931,Pavimento,109,79,2,Ruta,RP 1,-64.539040,-23.711521,-64.547958,-23.705271
2.267056,Pavimento,109,79,1,Ruta,RP 6,-64.379860,-23.869829,-64.398544,-23.858706
5.104901,Pavimento,109,79,1,Ruta,RP 6,-64.398544,-23.858706,-64.439941,-23.838669
4.438719,Pavimento,109,79,1,Ruta,RP 6,-64.353096,-23.897707,-64.379860,-23.869829
0.999857,Pavimento,109,79,1,Ruta,RP 6,-64.291168,-23.923023,-64.299309,-23.918880
1.957487,Ripio,66,48,2,Ruta,RP 80,-64.291168,-23.923023,-64.286766,-23.906279
0.957014,Pavimento,109,79,1,Ruta,RP 6,-64.299309,-23.918880,-64.306870,-23.913828
0.715867,Pavimento,109,79,1,Ruta,RP 6,-64.347221,-23.900427,-64.353096,-23.897707
1.524715,Pavimento,109,79,1,Ruta,RP 6,-64.332253,-23.900133,-64.347221,-23.900427
3.047811,Pavimento,109,79,1,Ruta,RP 6,-64.306870,-23.913828,-64.332253,-23.900133
5.706511,Ripio,66,48,2,Ruta,RP 80,-64.286766,-23.906279,-64.258484,-23.863855
3.893616,Pavimento,109,79,2,Ruta,RP 1,-64.439941,-23.838669,-64.434563,-23.807354
14.133177,Pavimento,109,79,2,Ruta,RP 1,-64.434563,-23.807354,-64.524849,-23.731430
2.968054,SIN DATO,,,,Ruta,RP 6,-60.547752,-27.284397,-60.517773,-27.284481
0.431385,SIN DATO,,,,Ruta,RP 6,-60.547752,-27.284397,-60.552109,-27.284357
1.982461,SIN DATO,,,,Ruta,RP 6,-60.517773,-27.284481,-60.497749,-27.284531
0.62234,SIN DATO,,,,Ruta,RP 6,-60.497749,-27.284531,-60.491463,-27.284544
1.358535,SIN DATO,,,,Ruta,RP 6,-60.491463,-27.284544,-60.477741,-27.284576
0.976677,SIN DATO,,,,Ruta,RP 6,-60.477741,-27.284576,-60.467876,-27.284601
2.002754,SIN DATO,,,,Ruta,RP 6,-60.467876,-27.284601,-60.447647,-27.284649
1.02192,SIN DATO,,,,Ruta,RP 6,-60.447647,-27.284649,-60.437325,-27.284672
1.548924,SIN DATO,,,,Ruta,RP 6,-60.437325,-27.284672,-60.421940,-27.285530
0.344214,SIN DATO,,,,Ruta,RP 10,-60.395229,-27.299078,-60.392292,-27.300741
2.451847,SIN DATO,,,,Ruta,RP 10,-60.395229,-27.299078,-60.416809,-27.288300
1.312303,SIN DATO,,,,Ruta,RP 10,-60.392292,-27.300741,-60.381100,-27.307089
4.184377,SIN DATO,,,,Ruta,RP 10,-60.381100,-27.307089,-60.345390,-27.327303
2.037148,SIN DATO,,,,Ruta,RP 10,-60.345390,-27.327303,-60.326515,-27.333748
0.984716,SIN DATO,,,,Ruta,RP 10,-60.326515,-27.333748,-60.316730,-27.335363
3.633421,SIN DATO,,,,Ruta,RP 10,-60.316730,-27.335363,-60.280502,-27.340673
0.499699,SIN DATO,,,,Ruta,RP 10,-60.280502,-27.340673,-60.278770,-27.336437
6.130265,SIN DATO,,,,Ruta,RP 10,-60.278770,-27.336437,-60.216835,-27.335346
3.15497,SIN DATO,,,,Ruta,RP 10,-60.216835,-27.335346,-60.184956,-27.334982
1.839711,SIN DATO,,,,Ruta,RP 10,-60.184956,-27.334982,-60.166367,-27.334764
1.719263,Pavimento,109,79,1,Ruta,RP 27,-59.242047,-29.137761,-59.251087,-29.124434
38.432463,Pavimento,109,79,1,Ruta,RN 12,-59.242047,-29.137761,-58.856632,-29.177771
50.590275,Pavimento,109,79,1,Ruta,RP 27,-59.251087,-29.124434,-59.010427,-28.756443
30.626202,Pavimento,109,79,1,Ruta,RN 123,-59.010427,-28.756443,-58.733973,-28.859611
75.016064,Pavimento,109,79,1,Ruta,RP 27,-59.010427,-28.756443,-58.707516,-28.250018
221.467489,Pavimento,109,79,1,Ruta,RN 11,-59.662619,-29.166512,-59.001578,-27.411614
230.800254,Pavimento,109,79,1,Ruta,RN 16,-60.746917,-26.705794,-62.822958,-25.819853
